subnum,group,session,tod,block,trial,targ,foil,studytime,rt,order,resp,corr
Z13,B,2,4,4,29,1010100101111000001010111,0010100101111100001010111,1014,1194,0,<rshift>,1
Z13,B,2,4,4,30,1100100110111001100100011,1100100110111000101100011,1012,1841,0,<lshift>,0
Z13,B,2,4,4,31,1110010001111001010010010,1110010101111000010010010,1015,826,0,<rshift>,1
Z13,B,2,4,4,32,0000001000100011101111011,0000001000101011100111011,1014,462,0,<rshift>,1
Z13,B,2,4,4,33,0101010000101110000011101,0101010000101110000011011,1015,928,0,<rshift>,1
Z13,B,2,4,4,34,0101100101010101000110100,0101100100010101000110110,1011,1616,1,<lshift>,1
Z13,B,2,4,4,35,0111010001011011000000111,0111010001001011000001111,1011,1159,1,<rshift>,0
Z13,B,3,3,1,1,0000111101010011110010110,0000111101110011110000110,1029,1061,1,<lshift>,1
Z13,B,3,3,1,2,0001101011011110000100110,0001101011011111000000110,1011,1063,1,<rshift>,0
Z13,B,3,3,1,3,1010011010100010111110100,1011011010100010111100100,1011,1041,0,<rshift>,1
Z13,B,3,3,1,4,1010100101011110001000111,1010100001011110011000111,1014,1016,0,<rshift>,1
Z13,B,3,3,1,5,1010111000101011100100010,0010111100101011100100010,1011,650,0,<rshift>,1
Z13,B,3,3,1,6,0111010010101111000101000,0111010000101111010101000,1011,576,1,<lshift>,1
Z13,B,3,3,1,7,1001101100110010001110011,1001101110110010001100011,1013,826,0,<rshift>,1
Z13,B,3,3,1,8,1111001000001001101000101,1111001001001001101000001,1011,1446,1,<lshift>,1
Z13,B,3,3,1,9,0101001001100111100100011,0110001001100111100100011,1012,718,0,<rshift>,1
Z13,B,3,3,1,10,1000010100001101101101100,1100010100001101100101100,1011,950,1,<lshift>,1
Z13,B,3,3,1,11,0011011001000100010011111,0111011001000100010011101,1011,1486,0,<lshift>,0
Z13,B,3,3,1,12,0000101010000110111110010,0000101010100110101110010,1011,960,0,<rshift>,1
Z13,B,3,3,1,13,1011001110110000010010011,1011001110110100010000011,1011,872,0,<rshift>,1
Z13,B,3,3,1,14,1100111001001001000100101,1100110001101001000100101,1012,1714,1,<lshift>,1
Z13,B,3,3,1,15,1000100001110101011001100,1000000001111101011001100,1011,644,0,<rshift>,1
Z13,B,3,3,1,16,0101111001111110100000000,1101110001111110100000000,1012,895,0,<rshift>,1
Z13,B,3,3,1,17,1001100001111001100001011,1011100001101001100001011,1011,951,1,<lshift>,1
Z13,B,3,3,1,18,1010100111000111100100101,1010100111000111000100111,1011,700,1,<rshift>,0
Z13,B,3,3,1,19,0000111101000010011010110,0000011111000010011010110,1011,752,1,<rshift>,0
Z13,B,3,3,1,20,0101000011001101000111100,0101010011001100000111100,1011,1635,0,<lshift>,0
Z13,B,3,3,1,21,1100111011010000010110101,1101111010010000010110101,1011,785,1,<rshift>,0
Z13,B,3,3,1,22,0010101100010001111110101,1010101000010001111110101,1011,1009,1,<lshift>,1
Z13,B,3,3,1,23,1000101000010001100011111,1000111000010001100011101,1012,753,1,<lshift>,1
Z13,B,3,3,1,24,1101100101010101101010010,1100100101010101101010110,1011,1358,0,<rshift>,1
Z13,B,3,3,1,25,1010110011000001001111000,1010110111000001001011000,1012,713,1,<lshift>,1
Z13,B,3,3,1,26,0110010100001100011011010,0110010100001100011001110,1011,597,0,<rshift>,1
Z13,B,3,3,1,27,0010111010000001110011111,0010110110000001110011111,1011,797,0,<rshift>,1
Z13,B,3,3,1,28,1110110010001011010000011,0110110010001011010000111,1011,724,1,<lshift>,1
Z13,B,3,3,1,29,1000010100101100100110101,1000010100111100000110101,1011,860,0,<rshift>,1
Z13,B,3,3,1,30,0111000110010100011111001,0111100110010100010111001,1012,648,0,<rshift>,1
Z13,B,3,3,1,31,1111100001010100100001010,1111110000010100100001010,1011,582,0,<rshift>,1
Z13,B,3,3,1,32,0000101001001111001111101,0000101101001111001011101,1012,632,1,<rshift>,0
Z13,B,3,3,1,33,1110001100001101100101010,1110001110000101100101010,1011,870,0,<rshift>,1
Z13,B,3,3,1,34,0010110000011111000110111,0100110000011111000110111,1012,1278,1,<rshift>,0
Z13,B,3,3,1,35,0010000011011101010001110,0010000011111101000001110,1012,646,1,<lshift>,1
Z13,B,4,1,1,1,0001011010110000011001101,0001011010010000011011101,1016,1004,1,<lshift>,1
Z13,B,4,1,1,2,0110110111110000110011000,0110010111110000110111000,1016,958,0,<rshift>,1
Z13,B,4,1,1,3,1010100001001110110110001,1010101001000110110110001,1013,776,1,<lshift>,1
Z13,B,4,1,1,4,1110010110100101000110100,1110010110000101000110101,1013,889,1,<lshift>,1
Z13,B,4,1,1,5,0101110101011100010000001,0101110101011101000000001,1014,797,1,<lshift>,1
Z13,B,4,1,1,6,0010000010100011001110111,0010000010101011001110110,1013,699,1,<lshift>,1
Z13,B,4,1,1,7,0000111101001111100000100,0000111101001101101000100,1011,916,0,<rshift>,1
Z13,B,4,1,1,8,1110111010100001000110010,1110111010100001001100010,1017,730,0,<rshift>,1
Z13,B,4,1,1,9,1111110010100000110000110,1111110010101000110000010,1011,779,1,<lshift>,1
Z13,B,4,1,1,10,1100111100010010001111000,0100111100010010001111001,1012,808,0,<rshift>,1
Z13,B,4,1,1,11,0111000100010011001101111,1111000100010011001100111,1012,1358,0,<lshift>,0
Z13,B,4,1,1,12,0010111001001011001110001,0010111011001001001110001,1010,687,1,<rshift>,0
Z13,B,4,1,1,13,1101010101100001010111010,1101010101100001010101011,1012,854,1,<lshift>,1
Z13,B,4,1,1,14,0011100101011000111001000,0011100101001000111001100,1011,1266,0,<lshift>,0
Z13,B,4,1,1,15,1001111110110010010101000,1001110110110010010101001,1013,992,1,<lshift>,1
Z13,B,4,1,1,16,0110011011100110010110001,0110111011000110010110001,1011,1188,1,<rshift>,0
Z13,B,4,1,1,17,1101010100001100101100101,0101010100001100111100101,1012,1103,0,<rshift>,1
Z13,B,4,1,1,18,0111111000001010000010011,0101111000011010000010011,1011,838,0,<rshift>,1
Z13,B,4,1,1,19,1101000000110010101001111,1101000010110010101001110,1011,1469,0,<lshift>,0
Z13,B,4,1,1,20,1000001101110011101000110,1000001101110011011000110,1011,1061,0,<rshift>,1
Z13,B,4,1,1,21,1001010001001101110100111,1001001001001101110100111,1011,1704,0,<rshift>,1
Z13,B,4,1,1,22,0011010111100100000101101,0111010111100100000100101,1010,717,1,<lshift>,1
Z13,B,4,1,1,23,1101100000001011111000111,0111100000001011111000111,1014,1242,0,<rshift>,1
Z13,B,4,1,1,24,1001011110101011000010000,1001010111101011000010000,1011,746,0,<rshift>,1
Z13,B,4,1,1,25,0101101100010110011001110,0101100100010111011001110,1016,1173,1,<rshift>,0
Z13,B,4,1,1,26,0101010110110110000000101,0001010110110110000000111,1012,1107,1,<lshift>,1
Z13,B,4,1,1,27,0000000100011101110101110,0000100000011101110101110,1014,834,0,<rshift>,1
Z13,B,4,1,1,28,1010101001001100011001001,1010001001101100011001001,1016,1090,1,<lshift>,1
Z13,B,4,1,1,29,1110100100000110010100101,1110110100000110010000101,1014,956,1,<lshift>,1
Z13,B,4,1,1,30,0010100001010111111000111,1010100001010101111000111,1011,1324,1,<rshift>,0
Z13,B,4,1,1,31,0110010100111000001001110,0110010000111000001001111,1010,654,1,<lshift>,1
Z13,B,4,1,1,32,0110111001000100110101011,0110111000100100110101011,1013,772,1,<lshift>,1
Z13,B,4,1,1,33,0110011100001011110101001,0110011110001001110101001,1014,876,0,<lshift>,0
Z13,B,4,1,1,34,1001000101111010000110011,0001000101111010100110011,1011,618,0,<rshift>,1
Z13,B,4,1,1,35,1100111101000101000011100,1000111101000101000111100,1011,852,0,<rshift>,1
Z13,B,5,2,5,1,0111000010101111100001000,0111001010101110100001000,1022,770,0,<rshift>,1
Z13,B,5,2,5,2,0001111010000011110011110,0001111010000011110111010,1011,809,1,<lshift>,1
Z13,B,5,2,5,3,0001011001100001110011011,0000011001101001110011011,1009,633,0,<rshift>,1
Z13,B,5,2,5,4,1001000111001001101001110,1001010111001001001001110,1011,972,0,<rshift>,1
Z13,B,5,2,5,5,0110101111001000010101000,0110101111001000000101001,1011,759,0,<rshift>,1
Z13,B,5,2,5,6,0101011111000001100101101,0101011111100001100101001,1009,763,1,<lshift>,1
Z13,B,5,2,5,7,1001011101011010010010010,1001011101011010001010010,1010,793,1,<lshift>,1
Z13,B,5,2,5,8,0010001011100100011101001,0010001011100101001101001,1010,858,1,<lshift>,1
Z13,B,5,2,5,9,1100101001111101000001010,1100101011111101000001000,1012,1036,0,<rshift>,1
Z13,B,5,2,5,10,1010010001001001111001100,1010010001010001111001100,1011,728,0,<lshift>,0
Z13,B,5,2,5,11,0100101100101110000101101,0100101100001111000101101,1013,966,0,<rshift>,1
Z13,B,5,2,5,12,0010110100011100111110001,0010110100011100111111000,1010,946,1,<rshift>,0
Z13,B,5,2,5,13,1100100010010111110001001,1110100010010110110001001,1010,1460,0,<lshift>,0
Z13,B,5,2,5,14,0000011011001111010001100,0000011011001111100001100,1010,783,0,<rshift>,1
Z13,B,5,2,5,15,1101101010101000100101010,1111101010101000100101000,1010,706,1,<lshift>,1
Z13,B,5,2,5,16,0010100001011011101101000,0110100001010011101101000,1010,1519,0,<rshift>,1
Z13,B,5,2,5,17,1001001001011111010000100,1001001001111111010000000,1010,840,0,<rshift>,1
Z13,B,5,2,5,18,0000011100000110111001101,1000011100000100111001101,1011,906,0,<lshift>,0
Z13,B,5,2,5,19,0010000001111101100011101,0010000001111101000011111,1011,862,1,<lshift>,1
Z13,B,5,2,5,20,1010000011001101111011010,1010000011001101011011110,1009,737,0,<rshift>,1
Z13,B,5,2,5,21,1011000110100000111110100,1111000110100000110110100,1011,923,1,<lshift>,1
Z13,B,5,2,5,22,0010011100100010110110110,0010011100001010110110110,1015,619,0,<rshift>,1
Z13,B,5,2,5,23,1110010100101000011011100,1110011100100000011011100,1010,955,0,<rshift>,1
Z13,B,5,2,5,24,0111011111001010110001000,0111010111011010110001000,1010,743,0,<lshift>,0
Z13,B,5,2,5,25,1000110110110100011010010,1000110110010100011110010,1009,982,1,<rshift>,0
Z13,B,5,2,5,26,1011101011100100100100001,1011011011100100100100001,1009,1087,1,<lshift>,1
Z13,B,5,2,5,27,0010000101001011010111011,0010000101001011110110011,1011,908,1,<lshift>,1
Z13,B,5,2,5,28,1001111100011100100001110,1101111100011100100001010,1011,979,1,<lshift>,1
Z13,B,5,2,5,29,0010111000011110010001110,0011111000011110000001110,1010,970,1,<lshift>,1
Z13,B,5,2,5,30,1011110110110100001000010,0011110110110100101000010,1010,1260,0,<rshift>,1
Z13,B,5,2,5,31,0010010110111001111100000,0010010110111001011101000,1010,1061,0,<lshift>,0
Z13,B,5,2,5,32,1101100110100000110100110,1101110010100000110100110,1010,951,0,<rshift>,1
Z13,B,5,2,5,33,0111101000010010010100011,0111101100010000010100011,1010,1573,0,<lshift>,0
Z13,B,5,2,5,34,0001001000000110011111111,0001001001000110011111011,1009,831,0,<rshift>,1
Z13,B,5,2,5,35,1111000011010101101000101,0111000011010101111000101,1010,1141,0,<rshift>,1
Z13,B,6,4,7,1,1111010011010010110000000,1101010011010010110001000,1014,1102,1,<lshift>,1
Z13,B,6,4,7,2,0000000110001011101111001,0000001010001011101111001,1011,1369,0,<rshift>,1
Z13,B,6,4,7,3,1001001101001100111100011,1001000101001101111100011,1011,951,0,<rshift>,1
Z13,B,6,4,7,4,1101011010001000000101111,1101001010101000000101111,1015,1479,0,<rshift>,1
Z13,B,6,4,7,5,0001001011101011010101011,0000001011101011010111011,1011,790,1,<lshift>,1
Z13,B,6,4,7,6,0101011000110011101100001,1101011000110010101100001,1013,1005,1,<lshift>,1
Z13,B,6,4,7,7,0111001011100000111010011,0111001011110000111010010,1012,878,0,<rshift>,1
Z13,B,6,4,7,8,0010000010111011010001111,0010010010111011010000111,1011,1260,0,<rshift>,1
Z13,B,6,4,7,9,0011100101001110110001101,0011100101001010110101101,1013,659,1,<lshift>,1
Z13,B,6,4,7,10,0001110100001101100010111,0001111100001101100010101,1011,601,1,<lshift>,1
Z13,B,6,4,7,11,1010000111101101000100010,1010000111101101001100000,1014,813,0,<rshift>,1
Z13,B,6,4,7,12,0010100011001110011100101,0010100010001110111100101,1011,860,0,<rshift>,1
Z13,B,6,4,7,13,1011010011110101100010001,1001010011110101100011001,1012,749,1,<lshift>,1
Z13,B,6,4,7,14,1101101000011001000011101,1101001000011001000011111,1015,813,0,<rshift>,1
Z13,B,6,4,7,15,0001100100001101111011101,0000100100001101111111101,1011,1160,0,<rshift>,1
Z13,B,6,4,7,16,0111110010001001101010010,0111110000001101101010010,1013,912,0,<rshift>,1
Z13,B,6,4,7,17,1101000011100011110100110,1101000011100001110110110,1011,756,1,<lshift>,1
Z13,B,6,4,7,18,1101110010101010111000000,0101110010101010111000010,1014,1170,1,<lshift>,1
Z13,B,6,4,7,19,1001010111000010001011101,1011010110000010001011101,1012,857,1,<lshift>,1
Z13,B,6,4,7,20,1011100010100111000110101,1011100010100011000110111,1014,804,1,<lshift>,1
Z13,B,6,4,7,21,1100111100110011010000000,1000111100110111010000000,1013,881,1,<lshift>,1
Z13,B,6,4,7,22,1011101110011001001001010,1011101110010001001001110,1011,834,0,<rshift>,1
Z13,B,6,4,7,23,1000110110011000110001010,1000110110011010100001010,1011,1210,1,<lshift>,1
Z13,B,6,4,7,24,1101101100100100001010110,1100101100110100001010110,1011,887,0,<rshift>,1
Z13,B,6,4,7,25,1110011001110000101001110,1111011001110000001001110,1012,696,0,<rshift>,1
Z13,B,6,4,7,26,1111001001011101100011000,0111001001011101100011001,1012,970,1,<rshift>,0
Z13,B,6,4,7,27,1010001101010011100111000,1010001101010010100111001,1011,1388,0,<lshift>,0
Z13,B,6,4,7,28,1110010000001101010000111,1111010000001100010000111,1012,1949,0,<rshift>,1
Z13,B,6,4,7,29,0111000011010010011101110,0111000011010010010101111,1011,1027,0,<rshift>,1
Z13,B,6,4,7,30,0011101001010010110010001,0010101001010010110010101,1012,806,0,<rshift>,1
Z13,B,6,4,7,31,1011111000001010001011100,1011111100001010000011100,1011,911,1,<lshift>,1
Z13,B,6,4,7,32,1000100101111000100011100,1001100101111000100001100,1011,1289,1,<rshift>,0
Z13,B,6,4,7,33,1011010110111001100110000,1010110110111001100110000,1011,860,0,<lshift>,0
Z13,B,6,4,7,34,1100101001000001111000110,1100101001100001111000100,1011,780,0,<rshift>,1
Z13,B,6,4,7,35,1000011000010111111001000,0000011000010111111101000,1012,1351,0,<rshift>,1
Z13,B,7,3,5,1,1101100110101000010000101,1101100110101010000000101,1011,1511,1,<lshift>,1
Z13,B,7,3,5,2,1100110000011100100110010,1100100000011110100110010,1014,1079,1,<lshift>,1
Z13,B,7,3,5,3,1100111100010000101111001,1100111100010000101011011,1013,778,1,<rshift>,0
Z13,B,7,3,5,4,0101000111001001110000110,0101100110001001110000110,1013,1298,1,<lshift>,1
Z13,B,7,3,5,5,1001011010111100011100000,1001011010011101011100000,1012,728,0,<rshift>,1
Z13,B,7,3,5,6,1101000010000111100111000,1101000010001111100110000,1015,987,1,<lshift>,1
Z13,B,7,3,5,7,0000111110100011100100001,0000111110100010101100001,1011,1646,0,<rshift>,1
Z13,B,7,3,5,8,0101110001100010110010101,0100110001110010110010101,1011,1161,0,<rshift>,1
Z13,B,7,3,5,9,1111100010001110001100110,1101100110001110001100110,1011,848,0,<rshift>,1
Z13,B,7,3,5,10,1001101101010110100100010,1001101111010110000100010,1012,857,0,<rshift>,1
Z13,B,7,3,5,11,0110000011010100100011011,0110100011010100100011001,1011,1078,0,<rshift>,1
Z13,B,7,3,5,12,1010111011100000110011000,1010111010100000110011001,1012,1540,0,<rshift>,1
Z13,B,7,3,5,13,0000111001111101100010001,0000111001011101100110001,1012,1101,1,<lshift>,1
Z13,B,7,3,5,14,0010100110011011101100100,0010100110011011100101100,1011,1063,1,<rshift>,0
Z13,B,7,3,5,15,1010000001111111010001100,1100000001111111010001100,1013,1139,0,<rshift>,1
Z13,B,7,3,5,16,1110000010101100001101010,1110000110101100000101010,1011,961,0,<rshift>,1
Z13,B,7,3,5,17,0111000010101000110110110,1111000010101000110010110,1011,1523,1,<rshift>,0
Z13,B,7,3,5,18,0111010111000100111101000,0110010111000100111111000,1011,1021,1,<lshift>,1
Z13,B,7,3,5,19,0101010110100110000001011,0101010110110110000001001,1011,1820,0,<lshift>,0
Z13,B,7,3,5,20,1110001011110101110010000,1100001011110101110010010,1011,1000,0,<rshift>,1
Z13,B,7,3,5,21,0101101011011100100000011,0100101011011100101000011,1011,760,0,<rshift>,1
Z13,B,7,3,5,22,0001101011111011100010000,0011101011111011000010000,1014,759,0,<rshift>,1
Z13,B,7,3,5,23,1010011000011100101010111,1010011100011100101010101,1011,683,0,<rshift>,1
Z13,B,7,3,5,24,1011100011100110011000110,1010100011100110011100110,1016,804,1,<lshift>,1
Z13,B,7,3,5,25,1001001100001111110011100,1001001101001111100011100,1012,796,0,<rshift>,1
Z13,B,7,3,5,26,0000100000111111001011111,0100100000101111001011111,1012,774,0,<rshift>,1
Z13,B,7,3,5,27,0001011001110110010101100,0010011001110110010101100,1011,945,0,<lshift>,0
Z13,B,7,3,5,28,0111000100110101101110000,0111000000110101101110010,1011,862,0,<rshift>,1
Z13,B,7,3,5,29,0001001100010100110111101,0100001100010100110111101,1011,829,1,<lshift>,1
Z13,B,7,3,5,30,1000001000011110111110100,1000001000001110111110101,1013,953,0,<rshift>,1
Z13,B,7,3,5,31,0110000010101100011101010,0110000010001100011101011,1011,1254,0,<rshift>,1
Z13,B,7,3,5,32,0010111110101011100010001,0011110110101011100010001,1012,756,0,<rshift>,1
Z13,B,7,3,5,33,1011010001010101100010110,1001110001010101100010110,1011,833,1,<lshift>,1
Z13,B,7,3,5,34,0001001000111101111100101,0001101000110101111100101,1012,887,1,<lshift>,1
Z13,B,7,3,5,35,1001110111101001000001110,1001110110101001000101110,1014,913,1,<lshift>,1
Z13,B,8,1,8,1,1101010111100010011010000,1101010011101010011010000,1011,804,1,<lshift>,1
Z13,B,8,1,8,2,1000001011001010011101110,1000001011001100011101110,1013,946,0,<rshift>,1
Z13,B,8,1,8,3,1000111000101100010110111,1100111000101100010100111,1018,1372,0,<rshift>,1
Z13,B,8,1,8,4,1100100110111001001000111,1100100111011001001000111,1013,1713,1,<lshift>,1
Z13,B,8,1,8,5,0101110011110011100001001,0101110011111010100001001,1011,1528,1,<lshift>,1
Z13,B,8,1,8,6,1110010001101100010010010,1110010001101100001010010,1011,1015,0,<rshift>,1
Z13,B,8,1,8,7,1100010011110000001101111,1100000011110000011101111,1011,933,0,<rshift>,1
Z13,B,8,1,8,8,1010101010100101010110101,1011100010100101010110101,1012,1112,0,<rshift>,1
Z13,B,8,1,8,9,0101110001010011010100101,0101101001010011010100101,1011,1673,1,<lshift>,1
Z13,B,8,1,8,10,1111000011011100110000011,1111000010011100111000011,1011,1080,1,<lshift>,1
Z13,B,8,1,8,11,0110001001010110010101001,0110000101010110010101001,1011,2546,1,<lshift>,1
Z13,B,8,1,8,12,1010110010111011000101010,1011110010011011000101010,1011,1550,0,<rshift>,1
Z13,B,8,1,8,13,0100111010000101111100010,1100111010000101111000010,1013,903,1,<lshift>,1
Z13,B,8,1,8,14,1000000011011110010011101,1000000011011010011011101,1011,976,0,<rshift>,1
Z13,B,8,1,8,15,0000111010010001001111110,0000111010010100001111110,1012,1208,0,<rshift>,1
Z13,B,8,1,8,16,0100110111011100100101010,0100111111011100100001010,1011,1317,1,<lshift>,1
Z13,B,8,1,8,17,1100010110011011000100111,0101010110011011000100111,1012,867,0,<rshift>,1
Z13,B,8,1,8,18,0001010001110100011011010,0001011001110100010011010,1012,944,1,<lshift>,1
Z13,B,8,1,8,19,1100011101001000000101110,1100011101001000100100110,1012,3923,1,<lshift>,1
Z13,B,8,1,8,20,1100000101101101011101010,1100000101100101011101011,1011,1005,1,<lshift>,1
Z13,B,8,1,8,21,1111011000010000010001110,1111011000000000011001110,1011,1002,1,<lshift>,1
Z13,B,8,1,8,22,1111010011101101010100000,1111010011101101010010000,1013,1408,0,<rshift>,1
Z13,B,8,1,8,23,1100111000111110010001100,1100101000111110011001100,1015,928,1,<lshift>,1
Z13,B,8,1,8,24,0010101110010010111011100,0010101110010010111011001,1011,1664,1,<rshift>,0
Z13,B,8,1,8,25,0101101100111100001110010,1101101100110100001110010,1012,908,0,<rshift>,1
Z13,B,8,1,8,26,1011101000001110010100101,1011101000001100010110101,1014,1621,1,<lshift>,1
Z13,B,8,1,8,27,0100101111010011001110001,0100101111010011011100001,1012,1204,1,<lshift>,1
Z13,B,8,1,8,28,0000101011100011111000101,0001101010100011111000101,1011,1243,1,<lshift>,1
Z13,B,8,1,8,29,1001110110101100101000100,1001110110111100101000000,1010,2534,1,<lshift>,1
Z13,B,8,1,8,30,1101100101111000001110001,1101000101111000001111001,1012,1693,0,<rshift>,1
Z13,B,8,1,8,31,1011101000000111000110101,1011101000000011100110101,1013,1831,1,<lshift>,1
Z13,B,8,1,8,32,1001111101000011010101001,1001110101010011010101001,1011,1137,1,<lshift>,1
Z13,B,8,1,8,33,0001001010010110101101011,0001001011010010101101011,1011,779,0,<rshift>,1
Z13,B,8,1,8,34,0111000101000101011111010,0111010101000101011110010,1012,1723,0,<rshift>,1
Z13,B,8,1,8,35,0111000001010111010010101,0111000101000111010010101,1012,1316,1,<lshift>,1
